date,spread,ratevol,fed_mbs_chg,bank_chg,fair_value,residual,crowding_score
2008-07-31,2.5299999999999994,0.06833042967117717,0.0,-7.098199999999906,2.0594015208691787,0.47059847913082065,26.123930979430007
2008-08-31,2.5700000000000003,0.051176631571916584,0.0,8.323399999999992,1.8991348552668226,0.6708651447331777,29.01600862068741
2008-09-30,2.2399999999999998,0.12393162477369403,0.0,7.319600000000037,2.5975017479392215,-0.35750174793922174,22.12474942560798
2008-10-31,2.45,0.10321267917682017,0.0,120.74959999999987,2.431338325550533,0.018661674449467203,21.89840454175621
2008-11-30,3.0399999999999996,0.1143490895709903,0.0,-19.09999999999991,2.4978426872261146,0.542157312773885,9.263869619282524
2008-12-31,2.8499999999999996,0.08514133907243711,0.0,-0.1770000000001346,2.2228358398810073,0.6271641601189923,15.759976287442079
2009-01-31,2.2299999999999995,0.08980401942431074,7377.0,34.59270000000015,2.259529158156826,-0.02952915815682644,29.498488273299085
2009-02-28,2.0500000000000003,0.11016437934373599,61368.0,-15.969700000000103,2.3076972525077264,-0.2576972525077261,25.794371688234758
2009-03-31,2.1399999999999997,0.13421908174608405,167411.0,13.480800000000045,2.286514089631164,-0.14651408963116452,14.070087624958909
2009-04-30,1.62,0.0736400512143848,129997.0,-12.40949999999998,1.7892725683016188,-0.16927256830161874,43.18584244118618
2009-05-31,1.44,0.0910128196098407,61399.0,4.600099999999884,2.1296587117894785,-0.6896587117894786,50.60330865401642
2009-06-30,1.8900000000000001,0.09483067616998854,39674.0,49.67430000000013,2.232762324349336,-0.34276232434933585,36.42609625027096
2009-07-31,1.73,0.09012689466999974,75662.0,2.27800000000002,2.085416111325773,-0.355416111325773,39.593029180964244
2009-08-31,1.7399999999999998,0.07658795130903016,79976.0,44.22550000000001,1.9569269386453718,-0.21692693864537205,43.03016079854618
2009-09-30,1.73,0.056707268367594404,69501.0,1.5552999999999884,1.7794286576024414,-0.04942865760244142,49.44793453909681
2009-10-31,1.62,0.0748076899535773,81701.0,11.75279999999998,1.926201211916499,-0.30620121191649896,47.22061212438872
2009-11-30,1.5700000000000003,0.0518560277985857,78058.0,15.162199999999984,1.715740923972028,-0.14574092397202776,55.8067191309646
2009-12-31,1.2899999999999996,0.05395765535518241,56133.0,49.998800000000074,1.7998952980656895,-0.5098952980656899,66.63385417205426
2010-01-31,1.3500000000000005,0.048672863271516084,61471.0,-0.9782000000000153,1.7212834281322982,-0.37128342813229764,65.21488598147076
2010-02-28,1.44,0.05318879223151907,62832.0,4.75429999999983,1.7629610284200437,-0.3229610284200437,61.032782222797735
2010-03-31,1.1500000000000004,0.04663434254668965,36137.0,26.751200000000154,1.7720060290701218,-0.6220060290701215,73.70262962468968
2010-04-30,1.3699999999999997,0.05454137791403864,27719.0,16.75759999999991,1.8657412436979046,-0.49574124369790495,65.86633264044266
2010-05-31,1.4700000000000002,0.07418124522315074,16494.0,-10.622299999999996,2.0740188193832036,-0.6040188193832035,57.975345465078874
2010-06-30,1.7200000000000002,0.06860167983504892,5217.0,14.270099999999957,2.0553595780154548,-0.3353595780154546,52.08858716730878
2010-07-31,1.6,0.05237229365663897,-653.0,66.0027,1.928899806710521,-0.3288998067105209,61.71048549990232
2010-08-31,1.8900000000000001,0.06720260765915688,-14307.0,11.745400000000018,2.0891916833936754,-0.19919168339367532,48.18627554564374
2010-09-30,1.7900000000000005,0.06893060692775499,-24628.0,27.74929999999995,2.1357857828544655,-0.34578578285446504,52.249629028215026
2010-10-31,1.6000000000000005,0.04925637498020496,-27502.0,24.508000000000038,1.952984726751346,-0.3529847267513455,64.29899970161416
2010-11-30,1.5900000000000003,0.0809673655599241,-13234.0,17.5150000000001,2.2204033743905214,-0.6304033743905211,54.74438454484942
2010-12-31,1.5600000000000005,0.0963105097365514,-45662.0,-20.369300000000067,2.4365075663577125,-0.876507566357712,53.85754170000539
2011-01-31,1.38,0.0663791418759732,-27064.0,12.22440000000006,2.1127839828485575,-0.7327839828485576,66.72756794804114
2011-02-28,1.5300000000000002,0.058991524815011326,-6876.0,-10.731400000000122,1.9855744068813133,-0.455574406881313,62.0247999647635
